Site	ID	lat	long	RSL_class	-930	-880	-830	-780	-730	-680	-630	-580	-530	-480	-430	-380	-330	-280	-230	-180	-130	-80	-30	20	70	120	170	220	270	320	370	420	470	520	570	620	670	720	770	820	870	920	970	1020	1070	1120	1170	1220	1270	1320	1370	1420	1470	1520	1570	1620	1670	1720	1770	1820	1870	1920	1970	2020
Chezzetcook Inlet	45000	44.7	-63.3	SDs	2792.406	2743.926	2695.447	2646.968	2598.489	2550.009	2501.53	2453.051	2404.571	2356.092	2307.613	2259.134	2210.654	2162.175	2113.696	2065.217	2016.737	1968.258	1919.779	1871.3	1822.82	1774.341	1725.862	1677.383	1628.903	1580.424	1531.945	1483.465	1434.986	1386.507	1338.028	1289.548	1241.069	1192.59	1144.111	1095.631	1047.152	998.673	950.194	901.714	853.235	804.756	756.277	707.797	659.318	610.839	562.359	513.88	465.401	416.922	368.442	319.963	271.484	223.005	174.525	126.046	77.567	29.088	19.392	67.871
Sanborn Cove	46000	44.7	-67.4	RSLs	-12583.692	-12367.278	-12150.863	-11934.448	-11718.033	-11501.618	-11285.204	-11068.789	-10852.374	-10635.959	-10419.544	-10203.13	-9986.715	-9770.3	-9553.885	-9337.47	-9121.056	-8904.641	-8688.226	-8471.811	-8255.396	-8038.982	-7822.567	-7606.152	-7389.737	-7173.322	-6956.908	-6740.493	-6524.078	-6307.663	-6091.248	-5874.834	-5658.419	-5442.004	-5225.589	-5009.174	-4792.76	-4576.345	-4359.93	-4143.515	-3927.1	-3710.686	-3494.271	-3277.856	-3061.441	-2845.026	-2628.612	-2412.197	-2195.782	-1979.367	-1762.952	-1546.538	-1330.123	-1113.708	-897.293	-680.878	-464.464	-248.049	-31.634	184.781
Sanborn Cove	46000	44.7	-67.4	SDs	4733.501	4651.322	4569.143	4486.964	4404.786	4322.607	4240.428	4158.249	4076.07	3993.891	3911.713	3829.534	3747.355	3665.176	3582.997	3500.818	3418.64	3336.461	3254.282	3172.103	3089.924	3007.745	2925.567	2843.388	2761.209	2679.03	2596.851	2514.672	2432.494	2350.315	2268.136	2185.957	2103.778	2021.599	1939.421	1857.242	1775.063	1692.884	1610.705	1528.526	1446.348	1364.169	1281.99	1199.811	1117.632	1035.453	953.274	871.096	788.917	706.738	624.559	542.38	460.201	378.023	295.844	213.665	131.486	49.307	32.872	115.05
Barn Island	47000	41.3	-71.9	RSLs	-3610.867	-3549.355	-3487.844	-3426.332	-3364.821	-3303.309	-3241.797	-3180.286	-3118.774	-3057.263	-2995.751	-2934.239	-2872.728	-2811.216	-2749.705	-2688.193	-2626.682	-2565.17	-2503.658	-2442.147	-2380.635	-2319.124	-2257.612	-2196.101	-2134.589	-2073.077	-2011.566	-1950.054	-1888.543	-1827.031	-1765.52	-1704.008	-1642.496	-1580.985	-1519.473	-1457.962	-1396.45	-1334.938	-1273.427	-1211.915	-1150.404	-1088.892	-1027.381	-965.869	-904.357	-842.846	-781.334	-719.823	-658.311	-596.8	-535.288	-473.776	-412.265	-350.753	-289.242	-227.73	-166.219	-104.707	-43.195	18.316
Barn Island	47000	41.3	-71.9	SDs	2546.957	2502.739	2458.521	2414.303	2370.085	2325.867	2281.649	2237.431	2193.213	2148.995	2104.777	2060.559	2016.341	1972.123	1927.905	1883.687	1839.469	1795.251	1751.033	1706.815	1662.597	1618.379	1574.161	1529.943	1485.725	1441.507	1397.289	1353.071	1308.853	1264.635	1220.417	1176.199	1131.981	1087.763	1043.545	999.327	955.109	910.891	866.673	822.455	778.237	734.019	689.801	645.583	601.365	557.147	512.929	468.711	424.493	380.275	336.057	291.839	247.621	203.403	159.185	114.967	70.749	26.531	17.687	61.905
Snipe Key	48000	24.7	-81.7	RSLs	-447.182	-440.095	-433.009	-425.922	-418.836	-411.749	-404.663	-397.576	-390.49	-383.403	-376.317	-369.231	-362.144	-355.058	-347.971	-340.885	-333.798	-326.712	-319.625	-312.539	-305.452	-298.366	-291.279	-284.193	-277.106	-270.02	-262.933	-255.847	-248.76	-241.674	-234.587	-227.501	-220.414	-213.328	-206.241	-199.155	-192.068	-184.982	-177.895	-170.809	-163.722	-156.636	-149.549	-142.463	-135.376	-128.29	-121.203	-114.117	-107.03	-99.944	-92.857	-85.771	-78.684	-71.598	-64.511	-57.425	-50.338	-43.252	-36.165	-29.079
Snipe Key	48000	24.7	-81.7	SDs	2162.814	2125.265	2087.717	2050.168	2012.619	1975.07	1937.521	1899.972	1862.423	1824.875	1787.326	1749.777	1712.228	1674.679	1637.13	1599.581	1562.033	1524.484	1486.935	1449.386	1411.837	1374.288	1336.739	1299.191	1261.642	1224.093	1186.544	1148.995	1111.446	1073.897	1036.349	998.8	961.251	923.702	886.153	848.604	811.055	773.507	735.958	698.409	660.86	623.311	585.762	548.213	510.664	473.116	435.567	398.018	360.469	322.92	285.371	247.822	210.274	172.725	135.176	97.627	60.078	22.529	15.02	52.568
Swan Key	49000	25.3	-80.3	RSLs	-1686.406	-1658.066	-1629.725	-1601.385	-1573.044	-1544.704	-1516.364	-1488.023	-1459.683	-1431.343	-1403.002	-1374.662	-1346.321	-1317.981	-1289.641	-1261.3	-1232.96	-1204.62	-1176.279	-1147.939	-1119.598	-1091.258	-1062.918	-1034.577	-1006.237	-977.896	-949.556	-921.216	-892.875	-864.535	-836.195	-807.854	-779.514	-751.173	-722.833	-694.493	-666.152	-637.812	-609.471	-581.131	-552.791	-524.45	-496.11	-467.77	-439.429	-411.089	-382.748	-354.408	-326.068	-297.727	-269.387	-241.047	-212.706	-184.366	-156.025	-127.685	-99.345	-71.004	-42.664	-14.323
Swan Key	49000	25.3	-80.3	SDs	2164.107	2126.536	2088.965	2051.393	2013.822	1976.251	1938.68	1901.108	1863.537	1825.966	1788.394	1750.823	1713.252	1675.68	1638.109	1600.538	1562.966	1525.395	1487.824	1450.253	1412.681	1375.11	1337.539	1299.967	1262.396	1224.825	1187.253	1149.682	1112.111	1074.539	1036.968	999.397	961.825	924.254	886.683	849.112	811.54	773.969	736.398	698.826	661.255	623.684	586.112	548.541	510.97	473.398	435.827	398.256	360.685	323.113	285.542	247.971	210.399	172.828	135.257	97.685	60.114	22.543	15.029	52.6
Cheesequake	50000	40.4	-74.3	RSLs	-1732.757	-1703.602	-1674.446	-1645.291	-1616.135	-1586.98	-1557.824	-1528.669	-1499.513	-1470.358	-1441.202	-1412.047	-1382.891	-1353.736	-1324.58	-1295.425	-1266.269	-1237.114	-1207.958	-1178.802	-1149.647	-1120.491	-1091.336	-1062.18	-1033.025	-1003.869	-974.714	-945.558	-916.403	-887.247	-858.092	-828.936	-799.781	-770.625	-741.47	-712.314	-683.159	-654.003	-624.848	-595.692	-566.537	-537.381	-508.226	-479.07	-449.915	-420.759	-391.604	-362.448	-333.293	-304.137	-274.982	-245.826	-216.671	-187.515	-158.36	-129.204	-100.049	-70.893	-41.738	-12.582
