Site	ID	lat	long	RSL_class	-1030	-980	-930	-880	-830	-780	-730	-680	-630	-580	-530	-480	-430	-380	-330	-280	-230	-180	-130	-80	-30	20	70	120	170	220	270	320	370	420	470	520	570	620	670	720	770	820	870	920	970	1020	1070	1120	1170	1220	1270	1320	1370	1420	1470	1520	1570	1620	1670	1720	1770	1820	1870	1920	1970	2020
Chezzetcook Inlet	45000	44.7	-63.3	SDs	151.533	151.533	151.533	151.532	151.532	151.532	151.532	151.531	151.531	151.53	151.529	151.527	151.524	151.52	151.515	151.507	151.496	151.481	151.459	151.429	151.388	151.33	151.251	151.142	150.995	150.797	150.533	150.184	149.73	149.146	148.408	147.494	146.393	145.108	143.673	142.165	140.705	139.451	138.516	137.759	136.312	132.445	126.121	118.803	111.452	104.489	97.769	91.181	84.785	78.424	71.971	65.905	60.348	55.258	50.794	47.137	44.531	42.905	42.315	43.017	45.543	49.655
Sanborn Cove	46000	44.7	-67.4	RSLs	-1.456	-1.459	-1.387	-1.286	-1.258	-1.298	-1.367	-1.387	-1.297	-1.119	-0.897	-0.668	-0.459	-0.272	-0.089	0.079	0.182	0.223	0.217	0.155	0.021	-0.198	-0.492	-0.866	-1.398	-2.084	-2.871	-3.788	-4.831	-5.881	-6.795	-7.536	-8.334	-9.195	-9.998	-11.011	-12.707	-15.122	-18.104	-21.591	-25.658	-30.444	-36.125	-42.669	-49.942	-58.009	-66.868	-76.553	-87.097	-97.849	-107.969	-116.649	-123.296	-126.77	-125.032	-115.593	-95.359	-67.633	-33.912	8.687	40.18	41.366
Sanborn Cove	46000	44.7	-67.4	SDs	151.531	151.53	151.53	151.529	151.528	151.527	151.527	151.527	151.527	151.527	151.528	151.529	151.53	151.531	151.531	151.531	151.53	151.529	151.527	151.525	151.523	151.52	151.517	151.515	151.513	151.51	151.507	151.502	151.495	151.484	151.469	151.448	151.417	151.374	151.314	151.23	151.114	150.954	150.731	150.423	149.999	149.416	148.621	147.545	146.1	144.172	141.622	138.279	133.942	128.384	121.365	112.659	102.118	89.794	76.186	62.698	52.017	45.956	44.488	48.21	57.751	68.732
Barn Island	47000	41.3	-71.9	RSLs	-69.448	-44.527	-4.694	40.905	72.873	90.432	97.295	103.183	113.982	124.354	131.634	133.665	129.182	120.32	112.786	106.198	92.259	73.57	57.727	47.369	38.116	26.046	17.306	20.71	27.461	32.866	38.195	32.1	10.918	-12.764	-33.375	-48.774	-60.633	-71.071	-72.226	-71.068	-74.755	-77.004	-74.506	-78.079	-90.456	-98.873	-97.189	-82.997	-57.232	-16.978	37.681	90.973	109.942	95.158	73.451	50.241	25.314	6.052	-4.204	-14.952	-21.051	-28.94	-42.074	-52.618	-54.534	-53.976
Barn Island	47000	41.3	-71.9	SDs	135.149	134.348	134.017	133.487	132.327	130.956	129.574	128.114	126.898	125.691	124.426	123.123	121.897	120.533	118.975	117.732	116.853	115.882	114.56	112.948	111.254	109.515	107.683	106.022	104.705	103.403	101.794	100.554	99.401	98.188	96.885	95.506	94.278	92.9	91.461	90.356	89.368	88.138	86.803	86.345	86.306	85.319	83.069	80.592	78.632	76.575	74.127	71.653	69.568	66.575	63.414	59.369	54.736	51.293	48.039	45.474	43.711	42.875	42.762	43.011	44.123	46.717
Snipe Key	48000	24.7	-81.7	RSLs	-109.415	-110.372	-105.863	-95.076	-78.417	-57.762	-35.56	-13.853	5.336	19.512	27.634	30.833	31.594	33.144	36.599	38.833	37.996	34.576	29.106	21.663	11.701	-0.936	-15.492	-30.33	-43.156	-51.553	-53.735	-47.858	-31.566	-4.221	29.366	63.213	96.421	130.694	166.063	197.119	220.129	235.338	244.35	249.178	251.448	250.504	246.242	240.078	233.601	228.12	224.685	223.862	224.745	224.116	218.894	207.946	191.331	169.35	142.646	112.498	81.176	52.776	32.589	27.055	36.03	49.356
Snipe Key	48000	24.7	-81.7	SDs	128.96	128.142	127.997	127.652	126.722	125.304	123.538	121.612	119.913	118.76	117.807	116.681	115.329	113.817	112.196	110.452	108.578	106.664	105.05	104.084	103.376	102.574	101.565	100.253	98.51	96.135	92.999	89.094	85.385	82.875	81.659	80.961	79.466	76.919	74.842	74.569	74.603	74.283	73.911	73.856	73.953	73.757	73.111	71.963	70.196	67.627	64.282	61.027	59.519	60.254	62.532	64.956	66.514	66.897	66.132	63.861	59.837	53.735	46.766	42.5	42.465	44.106
Swan Key	49000	25.3	-80.3	RSLs	-195.264	-206.354	-212.167	-212.286	-208.243	-203.213	-199.656	-197.918	-196.835	-194.479	-187.829	-172.195	-141.08	-87.72	-14.628	59.341	119.066	159.997	183.423	193.989	196.268	194.379	192.401	194.574	204.948	225.276	252.348	280.572	304.236	320.518	327.719	324.767	313.043	296.056	277.166	258.003	240.388	227.103	220.98	224.108	235.485	245.665	247.956	242.295	230.384	214.357	196.609	179.663	165.547	154.764	146.268	138.483	130.171	120.451	108.252	92.723	74.707	56.92	42.453	32.712	24.146	15.721
Swan Key	49000	25.3	-80.3	SDs	128.086	127.484	127.24	126.51	125.277	123.825	122.242	120.552	118.823	117.054	115.263	113.33	111.01	108.572	106.666	105.117	103.795	102.711	101.69	100.338	98.707	96.946	95.041	92.797	90.306	88.133	86.301	84.784	83.602	82.438	81.424	80.984	81.203	81.405	81.045	80.017	78.107	75.219	71.31	67.287	65.069	65.344	66.613	67.281	67.023	65.983	64.207	61.737	59.199	57.297	56.23	55.656	54.726	53.445	52.845	52.91	52.545	50.977	48.659	46.29	44.045	44.134
Cheesequake	50000	40.4	-74.3	RSLs	-9.505	-7.941	-5.169	-2.02	-0.241	0.099	-0.668	-1.668	-2.373	-3.259	-4.53	-6.319	-8.774	-11.106	-7.02	5.872	12.486	8.2	0.378	-1.422	4.886	16.823	36.306	62.914	88.154	107.801	122.569	131.813	134.614	127.348	110.335	98.275	91.734	76.303	53.945	28.157	2.522	-17.175	-31.441	-45.392	-56.476	-62.139	-65.445	-75.194	-98.242	-128.154	-154.182	-170.833	-180.017	-192.444	-215.295	-249.029	-281.448	-296.652	-289.903	-264.571	-222.679	-181.476	-156.628	-127.576	-79.882	-38.397
