Basin,Region,Site,Reference,Indicator,LongLat,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Age,Age_2_er_max,Age_2_er_min,Age_er_max,Age_er_min,Age_er_average,RSL_er_average,site,data_type_id,SiteName,RSL_offset,Age_epoch_id,RSL_old,min_TG_Age,max_Age_proxy,Age_diff,No_TG,data_lm_slope,data_lm_slope_err,ICE6_GIA_slope,ICE5_GIA_slope,GIA_slope,sd_GIA_slope,SL
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.64,0.05,0.05,-0.488,67,67,0.0335,0.0335,0.0335,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.0400703878088002
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.66,0.05,0.05,-0.508,74,74,0.037,0.037,0.037,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.0632863877108
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.7,0.05,0.05,-0.55,61,61,0.0305,0.0305,0.0305,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.110039987505
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.73,0.05,0.05,-0.572,54,54,0.027,0.027,0.027,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.1435775873972
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.76,0.05,0.05,-0.606,58,58,0.029,0.029,0.029,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.1790447872306
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.79,0.05,0.05,-0.638,47,47,0.0235,0.0235,0.0235,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.2141903870738
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.82,0.05,0.05,-0.66,49,49,0.0245,0.0245,0.0245,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.247727986966
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.85,0.05,0.05,-0.677,51,51,0.0255,0.0255,0.0255,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.2804615868827
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.86,0.05,0.05,-0.681,52,52,0.026,0.026,0.026,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.2911047868631
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.88,0.05,0.05,-0.689,54,54,0.027,0.027,0.027,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.3123911868238998
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.91,0.05,0.05,-0.728,72,72,0.036,0.036,0.036,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.3486623866328
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.94,0.05,0.05,-0.767,76,76,0.038,0.038,0.038,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.3849335864417
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-2.97,0.05,0.05,-0.788,78,78,0.039,0.039,0.039,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.4183103863388
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-3,0.05,0.05,-0.808,79,79,0.0395,0.0395,0.0395,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.4515263862408
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-3.03,0.05,0.05,-0.825,76,76,0.038,0.038,0.038,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.4842599861575
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-3.06,0.05,0.05,-0.848,68,68,0.034,0.034,0.034,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.5179583860448
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-3.09,0.05,0.05,-0.896,60,60,0.03,0.03,0.03,0.05,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.5556767858095997
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-3.38,0.24,0.24,-0.911,58,58,0.029,0.029,0.029,0.24,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.8480887857361
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-3.37,0.24,0.24,-0.922,58,58,0.029,0.029,0.029,0.24,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.8398575856822
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-3.41,0.21,0.21,-0.933,58,58,0.029,0.029,0.029,0.21,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.8816263856283
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-3.43,0.23,0.23,-0.942,57,57,0.0285,0.0285,0.0285,0.23,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.9030735855842003
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-3.46,0.24,0.24,-0.955,56,56,0.028,0.028,0.028,0.24,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.9351639855205
North Atlantic,Rhode Island,Fox Hill Marsh,Stearns et al,"foraminifera, δ13C",41.5_-71.4,41.5,-71.4,-3.5,0.24,0.24,-0.974,55,55,0.0275,0.0275,0.0275,0.24,01,ProxyData,"Fox Hill Marsh,
 Rhode Island",NA,NA,NA,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-3.9782191854274
NA,NA,NA,NA,NA,41.5_-71.3,41.5,-71.4,-0.214121052631579,0.02,0.02,1.931,NA,NA,0.005,0.005,0.005,0.02,91,TideGaugeData,"Fox Hill Marsh,
 Rhode Island",7183.42105263158,FALSE,-0.23442105263157897,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-0.22521625229347897
NA,NA,NA,NA,NA,41.5_-71.3,41.5,-71.4,-0.17262105263157898,0.02,0.02,1.941,NA,NA,0.005,0.005,0.005,0.02,91,TideGaugeData,"Fox Hill Marsh,
 Rhode Island",7183.42105263158,FALSE,-0.192421052631579,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-0.18210825234247896
NA,NA,NA,NA,NA,41.5_-71.3,41.5,-71.4,-0.134671052631579,0.02,0.02,1.951,NA,NA,0.005,0.005,0.005,0.02,91,TideGaugeData,"Fox Hill Marsh,
 Rhode Island",7183.42105263158,FALSE,-0.14142105263157898,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-0.14255025239147898
NA,NA,NA,NA,NA,41.5_-71.3,41.5,-71.4,-0.13132105263157903,0.02,0.02,1.961,NA,NA,0.005,0.005,0.005,0.02,91,TideGaugeData,"Fox Hill Marsh,
 Rhode Island",7183.42105263158,FALSE,-0.122421052631579,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-0.137592252440479
NA,NA,NA,NA,NA,41.5_-71.3,41.5,-71.4,-0.10392105263157911,0.02,0.02,1.971,NA,NA,0.005,0.005,0.005,0.02,91,TideGaugeData,"Fox Hill Marsh,
 Rhode Island",7183.42105263158,FALSE,-0.0884210526315792,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-0.10858425248947909
NA,NA,NA,NA,NA,41.5_-71.3,41.5,-71.4,-0.08502105263157912,0.02,0.02,1.981,NA,NA,0.005,0.005,0.005,0.02,91,TideGaugeData,"Fox Hill Marsh,
 Rhode Island",7183.42105263158,FALSE,-0.113421052631579,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-0.0880762525384791
NA,NA,NA,NA,NA,41.5_-71.3,41.5,-71.4,-0.03495958646616566,0.02,0.02,1.991,NA,NA,0.005,0.005,0.005,0.02,91,TideGaugeData,"Fox Hill Marsh,
 Rhode Island",7183.42105263158,FALSE,-0.0634210526315792,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-0.03640678642206564
NA,NA,NA,NA,NA,41.5_-71.3,41.5,-71.4,-0.009084586466165662,0.02,0.02,2.001,NA,NA,0.005,0.005,0.005,0.02,91,TideGaugeData,"Fox Hill Marsh,
 Rhode Island",7183.42105263158,TRUE,-0.0384210526315792,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,-0.008923786471065679
NA,NA,NA,NA,NA,41.5_-71.3,41.5,-71.4,0.0323789473684208,0.02,0.02,2.011,NA,NA,0.005,0.005,0.005,0.02,91,TideGaugeData,"Fox Hill Marsh,
 Rhode Island",7183.42105263158,TRUE,0.0425789473684208,1.931,1.999,0.06800000000000006,FALSE,1,1.7974864092181155e-99,1.0909160375595093,1.069858193397522,-0.1607999951,0.602971375,0.03414774731452082
NA,NA,NA,NA,NA,47.6_-59.1,48.6,-58.8,-0.164333333333333,0.02,0.02,1.959,NA,NA,0.005,0.005,0.005,0.02,132,TideGaugeData,"Big River Marsh,
 Newfoundland",7064.33333333333,FALSE,-0.192333333333333,1.959,1.999,0.040000000000000036,FALSE,0.88,3.1225313363837533e-87,1.8314481973648071,0.5952751040458679,0.4456499517,0.27217015625,-0.14606168531363303
NA,NA,NA,NA,NA,47.6_-59.1,48.6,-58.8,-0.119333333333333,0.02,0.02,1.961,NA,NA,0.005,0.005,0.005,0.02,132,TideGaugeData,"Big River Marsh,
 Newfoundland",7064.33333333333,FALSE,-0.093333333333333,1.959,1.999,0.040000000000000036,FALSE,0.88,3.1225313363837533e-87,1.8314481973648071,0.5952751040458679,0.4456499517,0.27217015625,-0.10195298521703303
NA,NA,NA,NA,NA,47.6_-59.1,48.6,-58.8,-0.101533333333333,0.02,0.02,1.971,NA,NA,0.005,0.005,0.005,0.02,132,TideGaugeData,"Big River Marsh,
 Newfoundland",7064.33333333333,FALSE,-0.102333333333333,1.959,1.999,0.040000000000000036,FALSE,0.88,3.1225313363837533e-87,1.8314481973648071,0.5952751040458679,0.4456499517,0.27217015625,-0.08860948473403304
NA,NA,NA,NA,NA,47.6_-59.1,48.6,-58.8,-0.075233333333333,0.02,0.02,1.981,NA,NA,0.005,0.005,0.005,0.02,132,TideGaugeData,"Big River Marsh,
 Newfoundland",7064.33333333333,FALSE,-0.067333333333333,1.959,1.999,0.040000000000000036,FALSE,0.88,3.1225313363837533e-87,1.8314481973648071,0.5952751040458679,0.4456499517,0.27217015625,-0.06676598425103304
NA,NA,NA,NA,NA,47.6_-59.1,48.6,-58.8,-0.069333333333333,0.02,0.02,1.991,NA,NA,0.005,0.005,0.005,0.02,132,TideGaugeData,"Big River Marsh,
 Newfoundland",7064.33333333333,FALSE,-0.079333333333333,1.959,1.999,0.040000000000000036,FALSE,0.88,3.1225313363837533e-87,1.8314481973648071,0.5952751040458679,0.4456499517,0.27217015625,-0.06532248376803304
NA,NA,NA,NA,NA,47.6_-59.1,48.6,-58.8,-0.019958333333333005,0.02,0.02,2.001,NA,NA,0.005,0.005,0.005,0.02,132,TideGaugeData,"Big River Marsh,
 Newfoundland",7064.33333333333,TRUE,-0.044333333333333,1.959,1.999,0.040000000000000036,FALSE,0.88,3.1225313363837533e-87,1.8314481973648071,0.5952751040458679,0.4456499517,0.27217015625,-0.020403983285032956
NA,NA,NA,NA,NA,47.6_-59.1,48.6,-58.8,0.027666666666666995,0.02,0.02,2.012,NA,NA,0.005,0.005,0.005,0.02,132,TideGaugeData,"Big River Marsh,
 Newfoundland",7064.33333333333,TRUE,0.022666666666666998,1.959,1.999,0.040000000000000036,FALSE,0.88,3.1225313363837533e-87,1.8314481973648071,0.5952751040458679,0.4456499517,0.27217015625,0.022318867246266992
NA,NA,NA,NA,NA,25.7_-80.2,25.3,-80.3,-0.039114035087719164,0.02,0.02,1.994,NA,NA,0.005,0.005,0.005,0.02,16,TideGaugeData,"Swan Key,
 Florida",5985.94736842105,FALSE,-0.0469473684210525,1.994,1.991,0.0029999999999998916,FALSE,0.9,5.392079021010775e-93,0.2774108052253723,0.11350057274103165,0.1712200046,0.27340123055,-0.03808671506011916
NA,NA,NA,NA,NA,25.7_-80.2,25.3,-80.3,-0.028247368421052497,0.02,0.02,2.001,NA,NA,0.005,0.005,0.005,0.02,16,TideGaugeData,"Swan Key,
 Florida",5985.94736842105,TRUE,-0.0529473684210525,1.994,1.991,0.0029999999999998916,FALSE,0.9,5.392079021010775e-93,0.2774108052253723,0.11350057274103165,0.1712200046,0.27340123055,-0.028418588425652477
NA,NA,NA,NA,NA,25.7_-80.2,25.3,-80.3,0.05225263157894755,0.02,0.02,2.011,NA,NA,0.005,0.005,0.005,0.02,16,TideGaugeData,"Swan Key,
 Florida",5985.94736842105,TRUE,-0.026947368421052498,1.994,1.991,0.0029999999999998916,FALSE,0.9,5.392079021010775e-93,0.2774108052253723,0.11350057274103165,0.1712200046,0.27340123055,0.05036921152834753
NA,NA,NA,NA,NA,34.7_-76.7,35,-76.4,-0.11478947368421097,0.02,0.02,1.973,NA,NA,0.005,0.005,0.005,0.02,49,TideGaugeData,"Cedar Island,
 North Carolina",7140.78947368421,FALSE,-0.0727894736842109,1.973,2.005,0.031999999999999806,FALSE,0.75,3.5742594899764765e-78,0.9118765592575073,0.688460111618042,0.5015599728,0.1773327291,-0.10124735441861102
NA,NA,NA,NA,NA,34.7_-76.7,35,-76.4,-0.08558947368421094,0.02,0.02,1.981,NA,NA,0.005,0.005,0.005,0.02,49,TideGaugeData,"Cedar Island,
 North Carolina",7140.78947368421,FALSE,-0.131789473684211,1.973,2.005,0.031999999999999806,FALSE,0.75,3.5742594899764765e-78,0.9118765592575073,0.688460111618042,0.5015599728,0.1773327291,-0.07605983420101098
NA,NA,NA,NA,NA,34.7_-76.7,35,-76.4,-0.03628947368421089,0.02,0.02,1.991,NA,NA,0.005,0.005,0.005,0.02,49,TideGaugeData,"Cedar Island,
 North Carolina",7140.78947368421,FALSE,-0.045789473684210893,1.973,2.005,0.031999999999999806,FALSE,0.75,3.5742594899764765e-78,0.9118765592575073,0.688460111618042,0.5015599728,0.1773327291,-0.03177543392901094
NA,NA,NA,NA,NA,34.7_-76.7,35,-76.4,-0.03088947368421089,0.02,0.02,2.001,NA,NA,0.005,0.005,0.005,0.02,49,TideGaugeData,"Cedar Island,
 North Carolina",7140.78947368421,TRUE,-0.06478947368421091,1.973,2.005,0.031999999999999806,FALSE,0.75,3.5742594899764765e-78,0.9118765592575073,0.688460111618042,0.5015599728,0.1773327291,-0.03139103365701083
NA,NA,NA,NA,NA,34.7_-76.7,35,-76.4,0.055310526315789095,0.02,0.02,2.011,NA,NA,0.005,0.005,0.005,0.02,49,TideGaugeData,"Cedar Island,
 North Carolina",7140.78947368421,TRUE,-0.00378947368421086,1.973,2.005,0.031999999999999806,FALSE,0.75,3.5742594899764765e-78,0.9118765592575073,0.688460111618042,0.5015599728,0.1773327291,0.04979336661498904
NA,NA,NA,NA,NA,41.2_-73.2,41.3,-72.6,-0.1067,0.02,0.02,1.965,NA,NA,0.005,0.005,0.005,0.02,87,TideGaugeData,"East River Marsh,
 Connecticut",7028.5,FALSE,-0.1465,1.965,1.984,0.018999999999999906,FALSE,0.92,4.3078222942643975e-78,0.8715408444404602,0.9556708931922913,-0.1922000051,0.5855309963,-0.11342700017849999
NA,NA,NA,NA,NA,41.2_-73.2,41.3,-72.6,-0.0917,0.02,0.02,1.971,NA,NA,0.005,0.005,0.005,0.02,87,TideGaugeData,"East River Marsh,
 Connecticut",7028.5,FALSE,-0.0775,1.965,1.984,0.018999999999999906,FALSE,0.92,4.3078222942643975e-78,0.8715408444404602,0.9556708931922913,-0.1922000051,0.5855309963,-0.09727380014789999
NA,NA,NA,NA,NA,41.2_-73.2,41.3,-72.6,-0.0773,0.02,0.02,1.981,NA,NA,0.005,0.005,0.005,0.02,87,TideGaugeData,"East River Marsh,
 Connecticut",7028.5,FALSE,-0.1115,1.965,1.984,0.018999999999999906,FALSE,0.92,4.3078222942643975e-78,0.8715408444404602,0.9556708931922913,-0.1922000051,0.5855309963,-0.08095180009689998
NA,NA,NA,NA,NA,41.2_-73.2,41.3,-72.6,-0.0265,0.02,0.02,1.991,NA,NA,0.005,0.005,0.005,0.02,87,TideGaugeData,"East River Marsh,
 Connecticut",7028.5,FALSE,-0.0495,1.965,1.984,0.018999999999999906,FALSE,0.92,4.3078222942643975e-78,0.8715408444404602,0.9556708931922913,-0.1922000051,0.5855309963,-0.028229800045899978
NA,NA,NA,NA,NA,41.2_-73.2,41.3,-72.6,-0.0131,0.02,0.02,2.001,NA,NA,0.005,0.005,0.005,0.02,87,TideGaugeData,"East River Marsh,
 Connecticut",7028.5,TRUE,-0.0355,1.965,1.984,0.018999999999999906,FALSE,0.92,4.3078222942643975e-78,0.8715408444404602,0.9556708931922913,-0.1922000051,0.5855309963,-0.012907799994900021
NA,NA,NA,NA,NA,41.2_-73.2,41.3,-72.6,0.047642857142857147,0.02,0.02,2.012,NA,NA,0.005,0.005,0.005,0.02,87,TideGaugeData,"East River Marsh,
 Connecticut",7028.5,TRUE,0.0475,1.965,1.984,0.018999999999999906,FALSE,0.92,4.3078222942643975e-78,0.8715408444404602,0.9556708931922913,-0.1922000051,0.5855309963,0.04994925720405715
NA,NA,NA,NA,NA,42.4_-71.1,42.2,-70.8,-0.263377777777777,0.02,0.02,1.921,NA,NA,0.005,0.005,0.005,0.02,95,TideGaugeData,"Wood Island,
 Massachusetts",7192.77777777778,FALSE,-0.237777777777777,1.921,1.963,0.04200000000000004,FALSE,0.52,6.548980296230744e-8,0.4072033762931824,0.39556336402893066,-0.4977499843,0.75048184395,-0.30270002653747696
NA,NA,NA,NA,NA,42.4_-71.1,42.2,-70.8,-0.212677777777777,0.02,0.02,1.931,NA,NA,0.005,0.005,0.005,0.02,95,TideGaugeData,"Wood Island,
 Massachusetts",7192.77777777778,FALSE,-0.21777777777777702,1.921,1.963,0.04200000000000004,FALSE,0.52,6.548980296230744e-8,0.4072033762931824,0.39556336402893066,-0.4977499843,0.75048184395,-0.24702252669447697
NA,NA,NA,NA,NA,42.4_-71.1,42.2,-70.8,-0.162777777777777,0.02,0.02,1.941,NA,NA,0.005,0.005,0.005,0.02,95,TideGaugeData,"Wood Island,
 Massachusetts",7192.77777777778,FALSE,-0.179777777777777,1.921,1.963,0.04200000000000004,FALSE,0.52,6.548980296230744e-8,0.4072033762931824,0.39556336402893066,-0.4977499843,0.75048184395,-0.19214502685147697
NA,NA,NA,NA,NA,42.4_-71.1,42.2,-70.8,-0.12787777777777704,0.02,0.02,1.951,NA,NA,0.005,0.005,0.005,0.02,95,TideGaugeData,"Wood Island,
 Massachusetts",7192.77777777778,FALSE,-0.129777777777777,1.921,1.963,0.04200000000000004,FALSE,0.52,6.548980296230744e-8,0.4072033762931824,0.39556336402893066,-0.4977499843,0.75048184395,-0.152267527008477
NA,NA,NA,NA,NA,42.4_-71.1,42.2,-70.8,-0.12407777777777704,0.02,0.02,1.961,NA,NA,0.005,0.005,0.005,0.02,95,TideGaugeData,"Wood Island,
 Massachusetts",7192.77777777778,FALSE,-0.106777777777777,1.921,1.963,0.04200000000000004,FALSE,0.52,6.548980296230744e-8,0.4072033762931824,0.39556336402893066,-0.4977499843,0.75048184395,-0.14349002716547699
NA,NA,NA,NA,NA,42.4_-71.1,42.2,-70.8,-0.1006777777777772,0.02,0.02,1.971,NA,NA,0.005,0.005,0.005,0.02,95,TideGaugeData,"Wood Island,
 Massachusetts",7192.77777777778,FALSE,-0.0877777777777774,1.921,1.963,0.04200000000000004,FALSE,0.52,6.548980296230744e-8,0.4072033762931824,0.39556336402893066,-0.4977499843,0.75048184395,-0.11511252732247716
NA,NA,NA,NA,NA,42.4_-71.1,42.2,-70.8,-0.0958777777777772,0.02,0.02,1.981,NA,NA,0.005,0.005,0.005,0.02,95,TideGaugeData,"Wood Island,
 Massachusetts",7192.77777777778,FALSE,-0.109777777777777,1.921,1.963,0.04200000000000004,FALSE,0.52,6.548980296230744e-8,0.4072033762931824,0.39556336402893066,-0.4977499843,0.75048184395,-0.10533502747947715
NA,NA,NA,NA,NA,42.4_-71.1,42.2,-70.8,-0.050666666666666284,0.02,0.02,1.991,NA,NA,0.005,0.005,0.005,0.02,95,TideGaugeData,"Wood Island,
 Massachusetts",7192.77777777778,FALSE,-0.0697777777777774,1.921,1.963,0.04200000000000004,FALSE,0.52,6.548980296230744e-8,0.4072033762931824,0.39556336402893066,-0.4977499843,0.75048184395,-0.05514641652536623
NA,NA,NA,NA,NA,42.4_-71.1,42.2,-70.8,-0.01699999999999962,0.02,0.02,2.001,NA,NA,0.005,0.005,0.005,0.02,95,TideGaugeData,"Wood Island,
 Massachusetts",7192.77777777778,TRUE,-0.0627777777777774,1.921,1.963,0.04200000000000004,FALSE,0.52,6.548980296230744e-8,0.4072033762931824,0.39556336402893066,-0.4977499843,0.75048184395,-0.016502250015699674
NA,NA,NA,NA,NA,42.4_-71.1,42.2,-70.8,0.032522222222222605,0.02,0.02,2.011,NA,NA,0.005,0.005,0.005,0.02,95,TideGaugeData,"Wood Island,
 Massachusetts",7192.77777777778,TRUE,0.046222222222222595,1.921,1.963,0.04200000000000004,FALSE,0.52,6.548980296230744e-8,0.4072033762931824,0.39556336402893066,-0.4977499843,0.75048184395,0.03799747204952267
NA,NA,NA,NA,NA,47.9_-65.8,48.1,-65.5,-0.01838095238095271,0.02,0.02,2.001,NA,NA,0.005,0.005,0.005,0.02,133,TideGaugeData,"Saint Simeon,
 Quebec",7086.66666666667,TRUE,-0.039666666666666996,2.001,2.014,0.0129999999999999,FALSE,0.92,8.284133579508591e-57,2.572568893432617,2.333249092102051,0.8894699812,0.6708549857,-0.019270422362152612
NA,NA,NA,NA,NA,47.9_-65.8,48.1,-65.5,0.021233333333333004,0.02,0.02,2.011,NA,NA,0.005,0.005,0.005,0.02,133,TideGaugeData,"Saint Simeon,
 Quebec",7086.66666666667,TRUE,0.046333333333333004,2.001,2.014,0.0129999999999999,FALSE,0.92,8.284133579508591e-57,2.572568893432617,2.333249092102051,0.8894699812,0.6708549857,0.011449163540132897
NA,NA,NA,NA,NA,40.5_-74,40.4,-74.3,-0.304110294117647,0.02,0.02,1.933,NA,NA,0.005,0.005,0.005,0.02,79,TideGaugeData,"Cheesequake,
 New Jersey",7202.23529411765,FALSE,-0.310235294117647,1.933,1.994,0.06099999999999994,FALSE,0.89,6.525647188016656e-11,1.4670257568359375,1.3096272945404053,0.6223999858,0.2839372158,-0.26240949506904704
