RSL,upr,lwr,Age,SiteName,ID
-1.5841607898464856e-4,0.07181607918892118,-0.0705154815944872,1.65,"Sand Point,
 North Carolina",Local Component
-0.0012374358607341424,0.07042237898410163,-0.07141887113048792,1.64,"Sand Point,
 North Carolina",Local Component
-0.0019895656677534415,0.0696233449245528,-0.07224599964659847,1.631,"Sand Point,
 North Carolina",Local Component
-0.0027563919682219973,0.06827498095442414,-0.07096200215974427,1.589,"Sand Point,
 North Carolina",Local Component
-0.0019353185213275435,0.06850971595704564,-0.06958216340934124,1.574,"Sand Point,
 North Carolina",Local Component
-3.0810504685857483e-4,0.0691283011570235,-0.0672814593090072,1.557,"Sand Point,
 North Carolina",Local Component
0.007570806981576805,0.07526346379892004,-0.05814014794093533,1.512,"Sand Point,
 North Carolina",Local Component
0.01344124186073649,0.08082091456400399,-0.05152488306204211,1.484,"Sand Point,
 North Carolina",Local Component
0.01526943590488232,0.08248668534810691,-0.04969399766033598,1.474,"Sand Point,
 North Carolina",Local Component
0.01835383931892035,0.08567045524707818,-0.047775477627679724,1.455,"Sand Point,
 North Carolina",Local Component
0.0209283020345486,0.08862640616786506,-0.04626987416077449,1.436,"Sand Point,
 North Carolina",Local Component
0.023272186134686467,0.0920105574660947,-0.04488207845489018,1.414,"Sand Point,
 North Carolina",Local Component
0.02480970705507035,0.09351969882905305,-0.04481900149146931,1.394,"Sand Point,
 North Carolina",Local Component
0.02614076223300129,0.09642162202435879,-0.04506376541503142,1.359,"Sand Point,
 North Carolina",Local Component
0.025776833137687437,0.09849724412717553,-0.046610327113916904,1.325,"Sand Point,
 North Carolina",Local Component
0.024467461857107853,0.09652704163213593,-0.048570391040879526,1.3,"Sand Point,
 North Carolina",Local Component
0.022881882033077047,0.0946154395812271,-0.04993864490111845,1.281,"Sand Point,
 North Carolina",Local Component
0.021387254513617636,0.09263306126819082,-0.05116568924721158,1.267,"Sand Point,
 North Carolina",Local Component
0.019615761684218247,0.09032786636471254,-0.052448169186361304,1.253,"Sand Point,
 North Carolina",Local Component
0.017252179703753732,0.08793434382993605,-0.05502054857088394,1.237,"Sand Point,
 North Carolina",Local Component
0.014526977726632901,0.08470453612931976,-0.05750928193762467,1.221,"Sand Point,
 North Carolina",Local Component
0.011028876600118776,0.08082977114126329,-0.06065305565724731,1.203,"Sand Point,
 North Carolina",Local Component
0.008665841925061485,0.07879254821580109,-0.06243750862165383,1.192,"Sand Point,
 North Carolina",Local Component
0.004430375024115461,0.0742834945362357,-0.06556067620109375,1.174,"Sand Point,
 North Carolina",Local Component
5.512061906223314e-4,0.07028326659299175,-0.0693813823199092,1.159,"Sand Point,
 North Carolina",Local Component
-0.005713160723393282,0.0635259139629685,-0.07562526806157752,1.137,"Sand Point,
 North Carolina",Local Component
-0.00878661272767417,0.06026858047774998,-0.07818422799141252,1.127,"Sand Point,
 North Carolina",Local Component
-0.018143769895212027,0.05095437274008368,-0.08711114705531241,1.099,"Sand Point,
 North Carolina",Local Component
-0.025505491080040937,0.043355073244591806,-0.09406177586356385,1.079,"Sand Point,
 North Carolina",Local Component
-0.03180169052414241,0.0363975441630707,-0.09945654112838541,1.063,"Sand Point,
 North Carolina",Local Component
-0.038459509964900156,0.029097380121503303,-0.1061441714329463,1.047,"Sand Point,
 North Carolina",Local Component
-0.04324652868004391,0.024031117086383086,-0.11206962329055038,1.036,"Sand Point,
 North Carolina",Local Component
-0.05144851491931337,0.01583293572387346,-0.12137211743764607,1.018,"Sand Point,
 North Carolina",Local Component
-0.062666893139153,0.003732333400658143,-0.13323088348022163,0.994,"Sand Point,
 North Carolina",Local Component
-0.0688867297684788,-0.002009021672211824,-0.1387812207692552,0.98,"Sand Point,
 North Carolina",Local Component
-0.08597049238821114,-0.016755854986804798,-0.15709642326025594,0.938,"Sand Point,
 North Carolina",Local Component
-0.09906217898812812,-0.027687941823370265,-0.17055368423358477,0.901,"Sand Point,
 North Carolina",Local Component
-0.10597681625050823,-0.033407359052377454,-0.1775335961364673,0.879,"Sand Point,
 North Carolina",Local Component
